pipeline,clique_preferred_id,clique_preferred_label,clique_biolink_type,change_kind,added_kind,added_id,added_id_label,added_id_biolink_type,would_be_added,needs_biolink_registration,biolink_registration_note,equivalent_ids
disease,MONDO:0000476,generalized dystonia,biolink:Disease,expanded,preexisting,GARD:10533,X-linked dystonia-parkinsonism,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0000476|DOID:0050835|DOID:0060730|DOID:0090034|DOID:0090037|DOID:0090038|DOID:0090039|DOID:0090041|DOID:0090042|DOID:0090043|DOID:0090046|DOID:0090048|DOID:0090050|DOID:0090055|DOID:0090056|DOID:0090057|DOID:0090058|DOID:543|orphanet:376724|UMLS:C0013421|UMLS:C0013423|UMLS:C0154674|UMLS:C0154675|UMLS:C0393593|UMLS:C0393598|UMLS:C0393601|UMLS:C0752207|UMLS:C4020871|MESH:C536969|MESH:C538001|MESH:C567430|MESH:D004421|MESH:D004422|MESH:D020821|MEDDRA:10013983|MEDDRA:10013985|MEDDRA:10042755|NCIT:C34563|NCIT:C35437|NCIT:C35438|NCIT:C35527|SNOMEDCT:192859002|MEDGEN:341342|ICD10:G24|ICD10:G24.1|ICD10:G24.2|ICD9:333.8|HP:0001332|GARD:10533|GARD:10539|MIM:128100|MIM:128101|MIM:128230|MIM:128235|MIM:159900|MIM:224500|MIM:314250|MIM:602554|MIM:602629|MIM:607671|MIM:612067|MIM:612406|MIM:614588|MIM:615073|MIM:616411|MIM:PS128100|ORDO:210571|ORDO:256|ORDO:306734|ORDO:329466|ORDO:36899|ORDO:370103|ORDO:464440|ORDO:53351|ORDO:71517|ORDO:98805|ORDO:98806|ORDO:98807|ORDO:98808|ORDO:99657|SNOMEDCT_US_2025_09_01:15802004|SNOMEDCT_US_2025_09_01:192852006|SNOMEDCT_US_2025_09_01:192859002|SNOMEDCT_US_2025_09_01:230321007|SNOMEDCT_US_2025_09_01:250068003|SNOMEDCT_US_2025_09_01:267584007|SNOMEDCT_US_2025_09_01:431034009
disease,MONDO:0000476,generalized dystonia,biolink:Disease,expanded,preexisting,GARD:10539,Dystonia 16,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0000476|DOID:0050835|DOID:0060730|DOID:0090034|DOID:0090037|DOID:0090038|DOID:0090039|DOID:0090041|DOID:0090042|DOID:0090043|DOID:0090046|DOID:0090048|DOID:0090050|DOID:0090055|DOID:0090056|DOID:0090057|DOID:0090058|DOID:543|orphanet:376724|UMLS:C0013421|UMLS:C0013423|UMLS:C0154674|UMLS:C0154675|UMLS:C0393593|UMLS:C0393598|UMLS:C0393601|UMLS:C0752207|UMLS:C4020871|MESH:C536969|MESH:C538001|MESH:C567430|MESH:D004421|MESH:D004422|MESH:D020821|MEDDRA:10013983|MEDDRA:10013985|MEDDRA:10042755|NCIT:C34563|NCIT:C35437|NCIT:C35438|NCIT:C35527|SNOMEDCT:192859002|MEDGEN:341342|ICD10:G24|ICD10:G24.1|ICD10:G24.2|ICD9:333.8|HP:0001332|GARD:10533|GARD:10539|MIM:128100|MIM:128101|MIM:128230|MIM:128235|MIM:159900|MIM:224500|MIM:314250|MIM:602554|MIM:602629|MIM:607671|MIM:612067|MIM:612406|MIM:614588|MIM:615073|MIM:616411|MIM:PS128100|ORDO:210571|ORDO:256|ORDO:306734|ORDO:329466|ORDO:36899|ORDO:370103|ORDO:464440|ORDO:53351|ORDO:71517|ORDO:98805|ORDO:98806|ORDO:98807|ORDO:98808|ORDO:99657|SNOMEDCT_US_2025_09_01:15802004|SNOMEDCT_US_2025_09_01:192852006|SNOMEDCT_US_2025_09_01:192859002|SNOMEDCT_US_2025_09_01:230321007|SNOMEDCT_US_2025_09_01:250068003|SNOMEDCT_US_2025_09_01:267584007|SNOMEDCT_US_2025_09_01:431034009
disease,MONDO:0000477,focal dystonia,biolink:Disease,expanded,preexisting,GARD:6458,Occupational dystonia,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0000477|DOID:0050836|UMLS:C0743332|MEDDRA:10088381|SNOMEDCT:445006008|MEDGEN:149279|HP:0004373|GARD:6458
disease,MONDO:0000565,infective endocarditis,biolink:Disease,expanded,preexisting,GARD:6337,Infective endocarditis,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0000565|DOID:0060000|orphanet:570762|UMLS:C1541923|NCIT:C78265|SNOMEDCT:233850007|MEDGEN:323818|GARD:6337|http://id.who.int/icd/entity/512128824
disease,MONDO:0000607,primary cutaneous T-cell non-Hodgkin lymphoma,biolink:Disease,expanded,preexisting,GARD:6226,Primary cutaneous T-cell lymphoma,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0000607|DOID:0060061|EFO:0002913|MESH:D016410|NCIT:C3467|GARD:6226
disease,MONDO:0000688,inborn organic aciduria,biolink:Disease,expanded,preexisting,GARD:9433,Inborn organic aciduria,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0000688|DOID:0060159|orphanet:289899|UMLS:C0241775|NCIT:C101334|MEDGEN:66037|HP:0001992|GARD:9433|http://id.who.int/icd/entity/1921636230
disease,MONDO:0000700,familial hemiplegic migraine,biolink:Disease,expanded,preexisting,GARD:10975,Familial hemiplegic migraine,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0000700|DOID:0060178|OMIM.PS:141500|UMLS:C0338484|UMLS:C0477373|MEDDRA:10067039|NCIT:C117009|SNOMEDCT:95656000|MEDGEN:87374|ICD10:G43.8|ICD9:346.8|GARD:10975|ORDO:569|SNOMEDCT_US_2025_09_01:193037008|http://id.who.int/icd/entity/1827007904
disease,MONDO:0000732,combined oxidative phosphorylation deficiency,biolink:Disease,expanded,preexisting,GARD:12893,Combined oxidative phosphorylation deficiency,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0000732|DOID:0060286|OMIM.PS:609060|UMLS:C4540031|MEDGEN:1626645|GARD:12893|MIM:PS609060|http://id.who.int/icd/entity/1953023896
disease,MONDO:0000733,cornea plana,biolink:Disease,expanded,preexisting,GARD:7377,Irido-corneo-trabecular dysgenesis,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0000733|DOID:0060287|DOID:0060673|OMIM.PS:121400|orphanet:53691|UMLS:C0344529|MESH:C537884|SNOMEDCT:204145006|MEDGEN:576329|ICD10:Q13.4|HP:0007720|GARD:7377|ICD10CM:Q13.4|MIM:121400|MIM:217300|ORDO:53691|ORDO:708|http://id.who.int/icd/entity/262157734
disease,MONDO:0000734,Ohdo syndrome and variants,biolink:Disease,expanded,preexisting,GARD:3348,"Blepharophimosis - intellectual disability syndrome, Ohdo type",biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0000734|DOID:0060289|UMLS:C0796094|MESH:C536232|GARD:3348|MIM:249620|MIM:300895|ORDO:2728|SNOMEDCT_US_2025_09_01:412787009
disease,MONDO:0000736,dyschromatosis universalis hereditaria,biolink:Disease,expanded,preexisting,GARD:1996,Dyschromatosis universalis hereditaria,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0000736|DOID:0060304|OMIM.PS:127500|orphanet:241|EFO:0003963|UMLS:C0025209|UMLS:C0025218|UMLS:C1306229|UMLS:C2930995|MESH:C535730|MESH:D008548|MEDDRA:10008570|MEDDRA:10017338|MEDDRA:10027157|MEDDRA:10027161|NCIT:C112824|NCIT:C173131|NCIT:C204908|SNOMEDCT:239082002|SNOMEDCT:36209000|SNOMEDCT:414662006|SNOMEDCT:48010006|MEDGEN:419691|HP:0025272|GARD:1996|MIM:127500|MIM:612715|MIM:615402|ORDO:241|http://id.who.int/icd/entity/480710406
disease,MONDO:0000819,anencephaly,biolink:Disease,expanded,preexisting,GARD:5808,Anencephaly 1,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0000819|DOID:0060668|OMIM.PS:206500|UMLS:C0002902|MESH:D000757|MEDDRA:10002317|MEDDRA:10002318|MEDDRA:10002320|NCIT:C84560|SNOMEDCT:609417004|SNOMEDCT:89369001|MEDGEN:8068|ICD10:Q00.0|HP:0002323|Fyler:4332|GARD:5808|ICD10CM:Q00.0|MIM:206500|ORDO:1048|http://id.who.int/icd/entity/1292761836
disease,MONDO:0000845,fibrous dysplasia,biolink:Disease,expanded,preexisting,GARD:6444,Fibrous dysplasia,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0000845|DOID:0080031|orphanet:249|UMLS:C0016063|UMLS:C0259779|MESH:D005357|MEDDRA:10016664|NCIT:C34609|SNOMEDCT:10623005|SNOMEDCT:254145001|SNOMEDCT:789439000|MEDGEN:120444|HP:0010734|GARD:6444|ICD0:8818/0|http://id.who.int/icd/entity/1704766818
disease,MONDO:0000858,neuronal intestinal dysplasia,biolink:Disease,expanded,preexisting,GARD:12744,Chronic intestinal pseudoobstruction,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0000858|DOID:0080072|DOID:3878|DOID:8442|EFO:1000988|UMLS:C0021847|UMLS:C0030446|UMLS:C0345244|MESH:D007418|MEDDRA:10001426|MEDDRA:10021333|MEDDRA:10022698|MEDDRA:10033812|MEDDRA:10033813|MEDDRA:10033824|MEDDRA:10033841|MEDDRA:10073659|NCIT:C34733|NCIT:C93045|SNOMEDCT:253783001|SNOMEDCT:55525008|MEDGEN:576840|ICD10:K56.0|ICD9:560.1|HP:0002590|GARD:12744|GARD:6789|ORDO:2978|SNOMEDCT_US_2025_09_01:155773004|SNOMEDCT_US_2025_09_01:235825006
disease,MONDO:0000858,neuronal intestinal dysplasia,biolink:Disease,expanded,preexisting,GARD:6789,Intestinal pseudo-obstruction,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0000858|DOID:0080072|DOID:3878|DOID:8442|EFO:1000988|UMLS:C0021847|UMLS:C0030446|UMLS:C0345244|MESH:D007418|MEDDRA:10001426|MEDDRA:10021333|MEDDRA:10022698|MEDDRA:10033812|MEDDRA:10033813|MEDDRA:10033824|MEDDRA:10033841|MEDDRA:10073659|NCIT:C34733|NCIT:C93045|SNOMEDCT:253783001|SNOMEDCT:55525008|MEDGEN:576840|ICD10:K56.0|ICD9:560.1|HP:0002590|GARD:12744|GARD:6789|ORDO:2978|SNOMEDCT_US_2025_09_01:155773004|SNOMEDCT_US_2025_09_01:235825006
disease,MONDO:0000873,lymphoblastic lymphoma,biolink:Disease,expanded,preexisting,GARD:3329,Lymphoblastic lymphoma,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0000873|DOID:0080147|UMLS:C0079748|UMLS:C1622254|UMLS:C1622813|MEDDRA:10065923|NCIT:C9360|SNOMEDCT:109965004|SNOMEDCT:1217301006|SNOMEDCT:128806000|SNOMEDCT:128929007|SNOMEDCT:188675007|MEDGEN:42541|HP:0012539|GARD:3329
disease,MONDO:0000878,cytomegalovirus retinitis,biolink:Disease,expanded,preexisting,GARD:9531,Cytomegalovirus retinitis,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0000878|DOID:0080160|EFO:1001302|UMLS:C0206178|MESH:D017726|MEDDRA:10009704|MEDDRA:10011835|NCIT:C50521|SNOMEDCT:22455005|MEDGEN:61532|GARD:9531|http://id.who.int/icd/entity/315493536
disease,MONDO:0000890,Zika virus congenital syndrome,biolink:Disease,expanded,preexisting,GARD:12894,Zika virus infectious disease,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0000890|DOID:0060478|DOID:0080180|UMLS:C0276289|UMLS:C4546023|MESH:D000071243|MEDDRA:10078205|MEDDRA:10081044|NCIT:C128423|SNOMEDCT:762725007|MEDGEN:1622152|ICD10:A92.5|GARD:12894|ORDO:448237|SNOMEDCT_US_2025_09_01:3928002|SNOMEDCT_US_2025_09_01:762725007|http://id.who.int/icd/entity/755611612
disease,MONDO:0000902,agenesis of the corpus callosum with peripheral neuropathy,biolink:Disease,expanded,preexisting,GARD:12431,Charcot-Marie-Tooth disease type 2,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0000902|DOID:0050539|DOID:0090003|DOID:0110148|DOID:0110149|DOID:0110150|DOID:0110151|DOID:0110152|DOID:0110153|DOID:0110154|DOID:0110155|DOID:0110156|DOID:0110157|DOID:0110158|DOID:0110159|DOID:0110160|DOID:0110161|DOID:0110163|DOID:0110164|DOID:0110165|DOID:0110166|DOID:0110167|DOID:0110168|DOID:0110169|DOID:0110170|DOID:0110173|DOID:0110174|DOID:0110175|DOID:0110177|DOID:0110179|DOID:0110182|DOID:0110183|DOID:0110184|DOID:0110185|DOID:0110186|DOID:0110187|DOID:0110190|DOID:0110191|DOID:0110192|DOID:0110193|DOID:0110194|DOID:0110195|DOID:0110196|DOID:0110197|DOID:0110198|DOID:0110199|DOID:0110200|DOID:0110202|DOID:0110203|DOID:0110204|DOID:0110205|DOID:0110206|DOID:0110207|DOID:0110208|DOID:0110209|DOID:0110210|DOID:0110211|DOID:0110212|DOID:10595|DOID:13137|DOID:2477|OMIM:218000|orphanet:1496|UMLS:C0007959|UMLS:C0027888|UMLS:C0043116|UMLS:C0392553|UMLS:C0795950|UMLS:C4721437|MESH:C535302|MESH:C535303|MESH:C535416|MESH:C535419|MESH:C535420|MESH:C535421|MESH:C536446|MESH:C537984|MESH:C537985|MESH:C537989|MESH:C537990|MESH:C537991|MESH:C564257|MESH:C564333|MESH:C564702|MESH:C564703|MESH:D002607|MESH:D015417|MEDDRA:10008414|MEDDRA:10019896|MEDDRA:10034609|MEDDRA:10034699|MEDDRA:10075469|MEDDRA:10077306|NCIT:C75467|SNOMEDCT:65017003|SNOMEDCT:702439002|MEDGEN:162893|ICD10:G60.0|ICD9:356.0|ICD9:356.1|GARD:12431|GARD:12435|GARD:1245|GARD:6034|GARD:7883|GARD:9190|GARD:9192|GARD:9200|MIM:118200|MIM:118210|MIM:118220|MIM:118230|MIM:118300|MIM:214400|MIM:218000|MIM:253300|MIM:300905|MIM:302800|MIM:302801|MIM:302802|MIM:310490|MIM:311070|MIM:600882|MIM:601098|MIM:601382|MIM:601455|MIM:601472|MIM:601596|MIM:604484|MIM:604563|MIM:605253|MIM:605285|MIM:605588|MIM:605589|MIM:606071|MIM:606482|MIM:606483|MIM:606595|MIM:607677|MIM:607678|MIM:607684|MIM:607731|MIM:607734|MIM:607736|MIM:607791|MIM:607831|MIM:608323|MIM:608673|MIM:609260|MIM:609311|MIM:611228|MIM:613287|MIM:613641|MIM:614228|MIM:614436|MIM:614455|MIM:614895|MIM:615025|MIM:615185|MIM:615284|MIM:615376|MIM:615490|MIM:616039|MIM:616280|MIM:616684|MIM:616687|MIM:617017|MIM:PS118220|ORDO:100043|ORDO:100044|ORDO:100045|ORDO:100046|ORDO:101075|ORDO:101076|ORDO:101077|ORDO:101078|ORDO:101081|ORDO:101082|ORDO:101083|ORDO:101084|ORDO:101085|ORDO:101097|ORDO:101101|ORDO:101102|ORDO:139515|ORDO:1496|ORDO:228174|ORDO:254334|ORDO:284232|ORDO:300319|ORDO:329258|ORDO:352670|ORDO:352675|ORDO:363981|ORDO:369867|ORDO:391351|ORDO:397735|ORDO:397968|ORDO:435387|ORDO:435998|ORDO:443950|ORDO:64746|ORDO:90658|ORDO:93114|ORDO:98856|ORDO:99014|ORDO:99936|ORDO:99937|ORDO:99938|ORDO:99939|ORDO:99940|ORDO:99942|ORDO:99943|ORDO:99945|ORDO:99946|ORDO:99947|ORDO:99948|ORDO:99949|ORDO:99950|ORDO:99951|ORDO:99952|ORDO:99953|ORDO:99954|ORDO:99955|ORDO:99956|SNOMEDCT_US_2025_09_01:128202008|SNOMEDCT_US_2025_09_01:193158000|SNOMEDCT_US_2025_09_01:763135001|http://id.who.int/icd/entity/1443432032
disease,MONDO:0000902,agenesis of the corpus callosum with peripheral neuropathy,biolink:Disease,expanded,preexisting,GARD:12435,Charcot-Marie-Tooth disease axonal type 2P,biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0000902|DOID:0050539|DOID:0090003|DOID:0110148|DOID:0110149|DOID:0110150|DOID:0110151|DOID:0110152|DOID:0110153|DOID:0110154|DOID:0110155|DOID:0110156|DOID:0110157|DOID:0110158|DOID:0110159|DOID:0110160|DOID:0110161|DOID:0110163|DOID:0110164|DOID:0110165|DOID:0110166|DOID:0110167|DOID:0110168|DOID:0110169|DOID:0110170|DOID:0110173|DOID:0110174|DOID:0110175|DOID:0110177|DOID:0110179|DOID:0110182|DOID:0110183|DOID:0110184|DOID:0110185|DOID:0110186|DOID:0110187|DOID:0110190|DOID:0110191|DOID:0110192|DOID:0110193|DOID:0110194|DOID:0110195|DOID:0110196|DOID:0110197|DOID:0110198|DOID:0110199|DOID:0110200|DOID:0110202|DOID:0110203|DOID:0110204|DOID:0110205|DOID:0110206|DOID:0110207|DOID:0110208|DOID:0110209|DOID:0110210|DOID:0110211|DOID:0110212|DOID:10595|DOID:13137|DOID:2477|OMIM:218000|orphanet:1496|UMLS:C0007959|UMLS:C0027888|UMLS:C0043116|UMLS:C0392553|UMLS:C0795950|UMLS:C4721437|MESH:C535302|MESH:C535303|MESH:C535416|MESH:C535419|MESH:C535420|MESH:C535421|MESH:C536446|MESH:C537984|MESH:C537985|MESH:C537989|MESH:C537990|MESH:C537991|MESH:C564257|MESH:C564333|MESH:C564702|MESH:C564703|MESH:D002607|MESH:D015417|MEDDRA:10008414|MEDDRA:10019896|MEDDRA:10034609|MEDDRA:10034699|MEDDRA:10075469|MEDDRA:10077306|NCIT:C75467|SNOMEDCT:65017003|SNOMEDCT:702439002|MEDGEN:162893|ICD10:G60.0|ICD9:356.0|ICD9:356.1|GARD:12431|GARD:12435|GARD:1245|GARD:6034|GARD:7883|GARD:9190|GARD:9192|GARD:9200|MIM:118200|MIM:118210|MIM:118220|MIM:118230|MIM:118300|MIM:214400|MIM:218000|MIM:253300|MIM:300905|MIM:302800|MIM:302801|MIM:302802|MIM:310490|MIM:311070|MIM:600882|MIM:601098|MIM:601382|MIM:601455|MIM:601472|MIM:601596|MIM:604484|MIM:604563|MIM:605253|MIM:605285|MIM:605588|MIM:605589|MIM:606071|MIM:606482|MIM:606483|MIM:606595|MIM:607677|MIM:607678|MIM:607684|MIM:607731|MIM:607734|MIM:607736|MIM:607791|MIM:607831|MIM:608323|MIM:608673|MIM:609260|MIM:609311|MIM:611228|MIM:613287|MIM:613641|MIM:614228|MIM:614436|MIM:614455|MIM:614895|MIM:615025|MIM:615185|MIM:615284|MIM:615376|MIM:615490|MIM:616039|MIM:616280|MIM:616684|MIM:616687|MIM:617017|MIM:PS118220|ORDO:100043|ORDO:100044|ORDO:100045|ORDO:100046|ORDO:101075|ORDO:101076|ORDO:101077|ORDO:101078|ORDO:101081|ORDO:101082|ORDO:101083|ORDO:101084|ORDO:101085|ORDO:101097|ORDO:101101|ORDO:101102|ORDO:139515|ORDO:1496|ORDO:228174|ORDO:254334|ORDO:284232|ORDO:300319|ORDO:329258|ORDO:352670|ORDO:352675|ORDO:363981|ORDO:369867|ORDO:391351|ORDO:397735|ORDO:397968|ORDO:435387|ORDO:435998|ORDO:443950|ORDO:64746|ORDO:90658|ORDO:93114|ORDO:98856|ORDO:99014|ORDO:99936|ORDO:99937|ORDO:99938|ORDO:99939|ORDO:99940|ORDO:99942|ORDO:99943|ORDO:99945|ORDO:99946|ORDO:99947|ORDO:99948|ORDO:99949|ORDO:99950|ORDO:99951|ORDO:99952|ORDO:99953|ORDO:99954|ORDO:99955|ORDO:99956|SNOMEDCT_US_2025_09_01:128202008|SNOMEDCT_US_2025_09_01:193158000|SNOMEDCT_US_2025_09_01:763135001|http://id.who.int/icd/entity/1443432032
disease,MONDO:0000902,agenesis of the corpus callosum with peripheral neuropathy,biolink:Disease,expanded,preexisting,GARD:1245,"Charcot-Marie-Tooth disease, type IA",biolink:Disease,false,true,prefix GARD not in id_prefixes for biolink:Disease — register in the Biolink Model before Babel can emit this identifier,MONDO:0000902|DOID:0050539|DOID:0090003|DOID:0110148|DOID:0110149|DOID:0110150|DOID:0110151|DOID:0110152|DOID:0110153|DOID:0110154|DOID:0110155|DOID:0110156|DOID:0110157|DOID:0110158|DOID:0110159|DOID:0110160|DOID:0110161|DOID:0110163|DOID:0110164|DOID:0110165|DOID:0110166|DOID:0110167|DOID:0110168|DOID:0110169|DOID:0110170|DOID:0110173|DOID:0110174|DOID:0110175|DOID:0110177|DOID:0110179|DOID:0110182|DOID:0110183|DOID:0110184|DOID:0110185|DOID:0110186|DOID:0110187|DOID:0110190|DOID:0110191|DOID:0110192|DOID:0110193|DOID:0110194|DOID:0110195|DOID:0110196|DOID:0110197|DOID:0110198|DOID:0110199|DOID:0110200|DOID:0110202|DOID:0110203|DOID:0110204|DOID:0110205|DOID:0110206|DOID:0110207|DOID:0110208|DOID:0110209|DOID:0110210|DOID:0110211|DOID:0110212|DOID:10595|DOID:13137|DOID:2477|OMIM:218000|orphanet:1496|UMLS:C0007959|UMLS:C0027888|UMLS:C0043116|UMLS:C0392553|UMLS:C0795950|UMLS:C4721437|MESH:C535302|MESH:C535303|MESH:C535416|MESH:C535419|MESH:C535420|MESH:C535421|MESH:C536446|MESH:C537984|MESH:C537985|MESH:C537989|MESH:C537990|MESH:C537991|MESH:C564257|MESH:C564333|MESH:C564702|MESH:C564703|MESH:D002607|MESH:D015417|MEDDRA:10008414|MEDDRA:10019896|MEDDRA:10034609|MEDDRA:10034699|MEDDRA:10075469|MEDDRA:10077306|NCIT:C75467|SNOMEDCT:65017003|SNOMEDCT:702439002|MEDGEN:162893|ICD10:G60.0|ICD9:356.0|ICD9:356.1|GARD:12431|GARD:12435|GARD:1245|GARD:6034|GARD:7883|GARD:9190|GARD:9192|GARD:9200|MIM:118200|MIM:118210|MIM:118220|MIM:118230|MIM:118300|MIM:214400|MIM:218000|MIM:253300|MIM:300905|MIM:302800|MIM:302801|MIM:302802|MIM:310490|MIM:311070|MIM:600882|MIM:601098|MIM:601382|MIM:601455|MIM:601472|MIM:601596|MIM:604484|MIM:604563|MIM:605253|MIM:605285|MIM:605588|MIM:605589|MIM:606071|MIM:606482|MIM:606483|MIM:606595|MIM:607677|MIM:607678|MIM:607684|MIM:607731|MIM:607734|MIM:607736|MIM:607791|MIM:607831|MIM:608323|MIM:608673|MIM:609260|MIM:609311|MIM:611228|MIM:613287|MIM:613641|MIM:614228|MIM:614436|MIM:614455|MIM:614895|MIM:615025|MIM:615185|MIM:615284|MIM:615376|MIM:615490|MIM:616039|MIM:616280|MIM:616684|MIM:616687|MIM:617017|MIM:PS118220|ORDO:100043|ORDO:100044|ORDO:100045|ORDO:100046|ORDO:101075|ORDO:101076|ORDO:101077|ORDO:101078|ORDO:101081|ORDO:101082|ORDO:101083|ORDO:101084|ORDO:101085|ORDO:101097|ORDO:101101|ORDO:101102|ORDO:139515|ORDO:1496|ORDO:228174|ORDO:254334|ORDO:284232|ORDO:300319|ORDO:329258|ORDO:352670|ORDO:352675|ORDO:363981|ORDO:369867|ORDO:391351|ORDO:397735|ORDO:397968|ORDO:435387|ORDO:435998|ORDO:443950|ORDO:64746|ORDO:90658|ORDO:93114|ORDO:98856|ORDO:99014|ORDO:99936|ORDO:99937|ORDO:99938|ORDO:99939|ORDO:99940|ORDO:99942|ORDO:99943|ORDO:99945|ORDO:99946|ORDO:99947|ORDO:99948|ORDO:99949|ORDO:99950|ORDO:99951|ORDO:99952|ORDO:99953|ORDO:99954|ORDO:99955|ORDO:99956|SNOMEDCT_US_2025_09_01:128202008|SNOMEDCT_US_2025_09_01:193158000|SNOMEDCT_US_2025_09_01:763135001|http://id.who.int/icd/entity/1443432032
